season,match_name,h_odd,d_odd,a_odd,home_team,away_team,home_score,away_score,winner
2015,Watford vs Crystal Palace,1.03,1.03,1.03,Watford,Crystal Palace,0,1,AWAY_TEAM
2015,Newcastle vs Chelsea,1.06,1.04,1.02,Newcastle,Chelsea,2,2,DRAW
2015,Leicester vs Arsenal,1.05,1.04,1.02,Leicester,Arsenal,2,5,AWAY_TEAM
2015,Liverpool vs Aston Villa,1.01,1.04,1.07,Liverpool,Aston Villa,3,2,HOME_TEAM
2015,Manchester Utd vs Sunderland,1.01,1.07,1.14,Manchester Utd,Sunderland,3,0,HOME_TEAM
2015,Southampton vs Swansea,1.02,1.04,1.05,Southampton,Swansea,3,1,HOME_TEAM
2015,Stoke vs Bournemouth,1.02,1.03,1.03,Stoke,Bournemouth,2,1,HOME_TEAM
2015,West Ham vs Norwich,1.02,1.03,1.03,West Ham,Norwich,2,2,DRAW
2015,Tottenham vs Manchester City,1.03,1.03,1.02,Tottenham,Manchester City,4,1,HOME_TEAM
2015,Liverpool vs Norwich,1.02,1.04,1.06,Liverpool,Norwich,1,1,DRAW
2015,Southampton vs Manchester Utd,1.03,1.03,1.02,Southampton,Manchester Utd,2,3,AWAY_TEAM
2015,Tottenham vs Crystal Palace,1.02,1.04,1.04,Tottenham,Crystal Palace,1,0,HOME_TEAM
2015,Manchester City vs West Ham,1.01,1.06,1.11,Manchester City,West Ham,1,2,AWAY_TEAM
2015,Aston Villa vs West Brom,1.02,1.03,1.03,Aston Villa,West Brom,0,1,AWAY_TEAM
2015,Bournemouth vs Sunderland,1.02,1.05,1.06,Bournemouth,Sunderland,2,0,HOME_TEAM
2015,Newcastle vs Watford,1.02,1.03,1.03,Newcastle,Watford,1,2,AWAY_TEAM
2015,Stoke vs Leicester,1.03,1.03,1.03,Stoke,Leicester,2,2,DRAW
2015,Swansea vs Everton,1.02,1.03,1.04,Swansea,Everton,0,0,DRAW
2015,Chelsea vs Arsenal,1.03,1.03,1.03,Chelsea,Arsenal,2,0,HOME_TEAM
2015,West Ham vs Newcastle,1.02,1.03,1.04,West Ham,Newcastle,2,0,HOME_TEAM
2015,Leicester vs Aston Villa,1.02,1.04,1.04,Leicester,Aston Villa,3,2,HOME_TEAM
2015,Sunderland vs Tottenham,1.04,1.04,1.02,Sunderland,Tottenham,0,1,AWAY_TEAM
2015,Manchester Utd vs Liverpool,1.02,1.03,1.05,Manchester Utd,Liverpool,3,1,HOME_TEAM
2015,Arsenal vs Stoke,1.01,1.06,1.11,Arsenal,Stoke,2,0,HOME_TEAM
2015,Crystal Palace vs Manchester City,1.05,1.04,1.02,Crystal Palace,Manchester City,0,1,AWAY_TEAM
2015,Norwich vs Bournemouth,1.02,1.03,1.03,Norwich,Bournemouth,3,1,HOME_TEAM
2015,Watford vs Swansea,1.03,1.03,1.03,Watford,Swansea,1,0,HOME_TEAM
2015,West Brom vs Southampton,1.03,1.03,1.02,West Brom,Southampton,0,0,DRAW
2015,Everton vs Chelsea,1.03,1.03,1.02,Everton,Chelsea,3,1,HOME_TEAM
2015,Swansea vs Manchester Utd,1.04,1.03,1.02,Swansea,Manchester Utd,2,1,HOME_TEAM
2015,Southampton vs Norwich,1.02,1.03,1.04,Southampton,Norwich,3,0,HOME_TEAM
2015,Tottenham vs Everton,1.02,1.03,1.04,Tottenham,Everton,0,0,DRAW
2015,Bournemouth vs Leicester,1.02,1.04,1.04,Bournemouth,Leicester,1,1,DRAW
2015,Chelsea vs Crystal Palace,1.01,1.05,1.09,Chelsea,Crystal Palace,1,2,AWAY_TEAM
2015,Liverpool vs West Ham,1.01,1.05,1.09,Liverpool,West Ham,0,3,AWAY_TEAM
2015,Manchester City vs Watford,1.01,1.07,1.15,Manchester City,Watford,2,0,HOME_TEAM
2015,Stoke vs West Brom,1.02,1.03,1.04,Stoke,West Brom,0,1,AWAY_TEAM
2015,Newcastle vs Arsenal,1.06,1.04,1.02,Newcastle,Arsenal,0,1,AWAY_TEAM
2015,Arsenal vs Liverpool,1.02,1.04,1.04,Arsenal,Liverpool,0,0,DRAW
2015,Everton vs Manchester City,1.05,1.04,1.02,Everton,Manchester City,0,2,AWAY_TEAM
2015,Watford vs Southampton,1.03,1.03,1.03,Watford,Southampton,0,0,DRAW
2015,West Brom vs Chelsea,1.07,1.04,1.02,West Brom,Chelsea,2,3,AWAY_TEAM
2015,Crystal Palace vs Aston Villa,1.02,1.04,1.05,Crystal Palace,Aston Villa,2,1,HOME_TEAM
2015,Norwich vs Stoke,1.02,1.03,1.04,Norwich,Stoke,1,1,DRAW
2015,Sunderland vs Swansea,1.04,1.03,1.02,Sunderland,Swansea,1,1,DRAW
2015,West Ham vs Bournemouth,1.03,1.03,1.03,West Ham,Bournemouth,3,4,AWAY_TEAM
2015,Manchester Utd vs Newcastle,1.01,1.05,1.1,Manchester Utd,Newcastle,0,0,DRAW
2015,Liverpool vs Bournemouth,1.02,1.04,1.07,Liverpool,Bournemouth,1,0,HOME_TEAM
2015,Manchester City vs Chelsea,1.02,1.04,1.04,Manchester City,Chelsea,3,0,HOME_TEAM
2015,Crystal Palace vs Arsenal,1.05,1.04,1.02,Crystal Palace,Arsenal,1,2,AWAY_TEAM
2015,Sunderland vs Norwich,1.03,1.03,1.03,Sunderland,Norwich,1,3,AWAY_TEAM
2015,Swansea vs Newcastle,1.02,1.04,1.04,Swansea,Newcastle,2,0,HOME_TEAM
2015,Tottenham vs Stoke,1.02,1.04,1.05,Tottenham,Stoke,2,2,DRAW
2015,Watford vs West Brom,1.02,1.03,1.04,Watford,West Brom,0,0,DRAW
2015,West Ham vs Leicester,1.02,1.03,1.03,West Ham,Leicester,1,2,AWAY_TEAM
2015,Southampton vs Everton,1.02,1.03,1.04,Southampton,Everton,0,3,AWAY_TEAM
2015,Aston Villa vs Manchester Utd,1.05,1.04,1.02,Aston Villa,Manchester Utd,0,1,AWAY_TEAM
2015,West Brom vs Manchester City,1.06,1.04,1.02,West Brom,Manchester City,0,3,AWAY_TEAM
2015,Stoke vs Liverpool,1.04,1.03,1.02,Stoke,Liverpool,0,1,AWAY_TEAM
2015,Arsenal vs West Ham,1.01,1.07,1.14,Arsenal,West Ham,0,2,AWAY_TEAM
2015,Newcastle vs Southampton,1.03,1.03,1.03,Newcastle,Southampton,2,2,DRAW
2015,Chelsea vs Swansea,1.01,1.05,1.1,Chelsea,Swansea,2,2,DRAW
2015,Bournemouth vs Aston Villa,1.02,1.04,1.05,Bournemouth,Aston Villa,0,1,AWAY_TEAM
2015,Everton vs Watford,1.02,1.04,1.05,Everton,Watford,2,2,DRAW
2015,Leicester vs Sunderland,1.02,1.04,1.05,Leicester,Sunderland,4,2,HOME_TEAM
2015,Manchester Utd vs Tottenham,1.02,1.04,1.06,Manchester Utd,Tottenham,1,0,HOME_TEAM
2016,Arsenal vs Everton,1.01,1.06,1.08,Arsenal,Everton,3,1,HOME_TEAM
2016,Burnley vs West Ham,1.02,1.03,1.03,Burnley,West Ham,1,2,AWAY_TEAM
2016,Chelsea vs Sunderland,1.01,1.11,1.29,Chelsea,Sunderland,5,1,HOME_TEAM
2016,Hull vs Tottenham,1.1,1.06,1.01,Hull,Tottenham,1,7,AWAY_TEAM
2016,Leicester vs Bournemouth,1.02,1.04,1.05,Leicester,Bournemouth,1,1,DRAW
2016,Liverpool vs Middlesbrough,1.01,1.09,1.22,Liverpool,Middlesbrough,3,0,HOME_TEAM
2016,Manchester Utd vs Crystal Palace,1.02,1.03,1.03,Manchester Utd,Crystal Palace,2,0,HOME_TEAM
2016,Southampton vs Stoke,1.02,1.04,1.05,Southampton,Stoke,0,1,AWAY_TEAM
2016,Swansea vs West Brom,1.02,1.03,1.03,Swansea,West Brom,2,1,HOME_TEAM
2016,Watford vs Manchester City,1.18,1.09,1.01,Watford,Manchester City,0,5,AWAY_TEAM
2016,Leicester vs Tottenham,1.04,1.04,1.02,Leicester,Tottenham,1,6,AWAY_TEAM
2016,Southampton vs Manchester Utd,1.02,1.03,1.03,Southampton,Manchester Utd,0,0,DRAW
2016,Manchester City vs West Brom,1.01,1.09,1.2,Manchester City,West Brom,3,1,HOME_TEAM
2016,Arsenal vs Sunderland,1.01,1.11,1.24,Arsenal,Sunderland,2,0,HOME_TEAM
2016,Chelsea vs Watford,1.01,1.06,1.11,Chelsea,Watford,4,3,HOME_TEAM
2016,Tottenham vs Manchester Utd,1.02,1.04,1.06,Tottenham,Manchester Utd,2,1,HOME_TEAM
2016,West Ham vs Liverpool,1.06,1.04,1.02,West Ham,Liverpool,0,4,AWAY_TEAM
2016,Crystal Palace vs Hull,1.02,1.04,1.04,Crystal Palace,Hull,4,0,HOME_TEAM
2016,Stoke vs Arsenal,1.05,1.04,1.02,Stoke,Arsenal,1,4,AWAY_TEAM
2016,Bournemouth vs Burnley,1.02,1.04,1.04,Bournemouth,Burnley,2,1,HOME_TEAM
2016,Middlesbrough vs Southampton,1.04,1.03,1.02,Middlesbrough,Southampton,1,2,AWAY_TEAM
2016,Sunderland vs Swansea,1.03,1.03,1.02,Sunderland,Swansea,0,2,AWAY_TEAM
2016,Manchester City vs Leicester,1.01,1.07,1.13,Manchester City,Leicester,2,1,HOME_TEAM
2016,West Brom vs Chelsea,1.1,1.05,1.01,West Brom,Chelsea,0,1,AWAY_TEAM
2016,Everton vs Watford,1.01,1.05,1.08,Everton,Watford,1,0,HOME_TEAM
2016,Southampton vs Arsenal,1.03,1.04,1.02,Southampton,Arsenal,0,2,AWAY_TEAM
2016,Chelsea vs Middlesbrough,1.01,1.09,1.23,Chelsea,Middlesbrough,3,0,HOME_TEAM
2016,Arsenal vs Manchester Utd,1.02,1.04,1.04,Arsenal,Manchester Utd,2,0,HOME_TEAM
2016,Liverpool vs Southampton,1.02,1.04,1.06,Liverpool,Southampton,0,0,DRAW
2016,Swansea vs Everton,1.03,1.03,1.03,Swansea,Everton,1,0,HOME_TEAM
2016,Bournemouth vs Stoke,1.02,1.03,1.03,Bournemouth,Stoke,2,2,DRAW
2016,Burnley vs West Brom,1.03,1.03,1.03,Burnley,West Brom,2,2,DRAW
2016,Hull vs Sunderland,1.02,1.04,1.06,Hull,Sunderland,0,2,AWAY_TEAM
2016,Leicester vs Watford,1.02,1.04,1.06,Leicester,Watford,3,0,HOME_TEAM
2016,Manchester City vs Crystal Palace,1.01,1.07,1.12,Manchester City,Crystal Palace,5,0,HOME_TEAM
2016,West Ham vs Tottenham,1.08,1.05,1.01,West Ham,Tottenham,1,0,HOME_TEAM
2016,Watford vs Liverpool,1.06,1.04,1.02,Watford,Liverpool,0,1,AWAY_TEAM
2016,Tottenham vs Arsenal,1.02,1.04,1.04,Tottenham,Arsenal,2,0,HOME_TEAM
2016,Everton vs Chelsea,1.04,1.04,1.02,Everton,Chelsea,0,3,AWAY_TEAM
2016,Middlesbrough vs Manchester City,1.12,1.06,1.01,Middlesbrough,Manchester City,2,2,DRAW
2016,Manchester Utd vs Swansea,1.01,1.05,1.09,Manchester Utd,Swansea,1,1,DRAW
2016,Crystal Palace vs Burnley,1.02,1.04,1.05,Crystal Palace,Burnley,0,2,AWAY_TEAM
2016,Southampton vs Hull,1.02,1.04,1.06,Southampton,Hull,0,0,DRAW
2016,Stoke vs West Ham,1.02,1.03,1.04,Stoke,West Ham,0,0,DRAW
2016,Sunderland vs Bournemouth,1.03,1.04,1.02,Sunderland,Bournemouth,0,1,AWAY_TEAM
2016,West Brom vs Leicester,1.03,1.03,1.03,West Brom,Leicester,0,1,AWAY_TEAM
2016,Manchester City vs Manchester Utd,1.02,1.03,1.04,Manchester City,Manchester Utd,0,0,DRAW
2016,Crystal Palace vs Tottenham,1.06,1.04,1.02,Crystal Palace,Tottenham,0,1,AWAY_TEAM
2016,Arsenal vs Leicester,1.01,1.05,1.07,Arsenal,Leicester,1,0,HOME_TEAM
2016,Middlesbrough vs Sunderland,1.02,1.03,1.04,Middlesbrough,Sunderland,1,0,HOME_TEAM
2016,Chelsea vs Southampton,1.01,1.05,1.08,Chelsea,Southampton,4,2,HOME_TEAM
2016,Liverpool vs Crystal Palace,1.02,1.04,1.07,Liverpool,Crystal Palace,1,2,AWAY_TEAM
2016,Burnley vs Manchester Utd,1.06,1.04,1.02,Burnley,Manchester Utd,0,2,AWAY_TEAM
2016,Bournemouth vs Middlesbrough,1.02,1.04,1.04,Bournemouth,Middlesbrough,4,0,HOME_TEAM
2016,Hull vs Watford,1.02,1.04,1.04,Hull,Watford,2,0,HOME_TEAM
2016,Swansea vs Stoke,1.02,1.03,1.03,Swansea,Stoke,2,0,HOME_TEAM
2016,West Ham vs Everton,1.04,1.04,1.02,West Ham,Everton,0,0,DRAW
2016,Middlesbrough vs Arsenal,1.06,1.05,1.01,Middlesbrough,Arsenal,1,2,AWAY_TEAM
2016,Manchester Utd vs Chelsea,1.03,1.03,1.03,Manchester Utd,Chelsea,2,0,HOME_TEAM
2016,West Brom vs Liverpool,1.05,1.04,1.02,West Brom,Liverpool,0,1,AWAY_TEAM
2016,Southampton vs Manchester City,1.05,1.04,1.02,Southampton,Manchester City,0,3,AWAY_TEAM
2016,Crystal Palace vs Leicester,1.02,1.03,1.04,Crystal Palace,Leicester,2,2,DRAW
2016,Everton vs Burnley,1.02,1.04,1.08,Everton,Burnley,3,1,HOME_TEAM
2016,Stoke vs Hull,1.02,1.03,1.04,Stoke,Hull,3,1,HOME_TEAM
2016,Sunderland vs West Ham,1.03,1.03,1.03,Sunderland,West Ham,2,2,DRAW
2016,Watford vs Swansea,1.03,1.03,1.03,Watford,Swansea,1,0,HOME_TEAM
2016,Tottenham vs Bournemouth,1.01,1.07,1.13,Tottenham,Bournemouth,4,0,HOME_TEAM
2016,Crystal Palace vs Arsenal,1.05,1.04,1.02,Crystal Palace,Arsenal,3,0,HOME_TEAM
2016,Everton vs Leicester,1.02,1.04,1.05,Everton,Leicester,4,2,HOME_TEAM
2016,Sunderland vs Manchester Utd,1.09,1.05,1.01,Sunderland,Manchester Utd,0,3,AWAY_TEAM
2016,Bournemouth vs Chelsea,1.06,1.04,1.02,Bournemouth,Chelsea,1,3,AWAY_TEAM
2016,Manchester City vs Hull,1.01,1.08,1.16,Manchester City,Hull,3,1,HOME_TEAM
2016,Middlesbrough vs Burnley,1.03,1.03,1.03,Middlesbrough,Burnley,0,0,DRAW
2016,Stoke vs Liverpool,1.03,1.03,1.02,Stoke,Liverpool,1,2,AWAY_TEAM
2016,West Brom vs Southampton,1.03,1.03,1.03,West Brom,Southampton,0,1,AWAY_TEAM
2016,West Ham vs Swansea,1.02,1.03,1.04,West Ham,Swansea,1,0,HOME_TEAM
2016,Tottenham vs Watford,1.01,1.07,1.15,Tottenham,Watford,4,0,HOME_TEAM
2016,Chelsea vs Manchester City,1.02,1.03,1.04,Chelsea,Manchester City,2,1,HOME_TEAM
2016,Liverpool vs Bournemouth,1.01,1.05,1.08,Liverpool,Bournemouth,2,2,DRAW
2016,Arsenal vs West Ham,1.01,1.05,1.07,Arsenal,West Ham,3,0,HOME_TEAM
2016,Hull vs Middlesbrough,1.02,1.03,1.04,Hull,Middlesbrough,4,2,HOME_TEAM
2016,Southampton vs Crystal Palace,1.02,1.04,1.05,Southampton,Crystal Palace,3,1,HOME_TEAM
2016,Swansea vs Tottenham,1.05,1.04,1.02,Swansea,Tottenham,1,3,AWAY_TEAM
2016,Manchester Utd vs Everton,1.02,1.04,1.06,Manchester Utd,Everton,1,1,DRAW
2016,Burnley vs Stoke,1.02,1.03,1.03,Burnley,Stoke,1,0,HOME_TEAM
2016,Leicester vs Sunderland,1.02,1.04,1.07,Leicester,Sunderland,2,0,HOME_TEAM
2016,Watford vs West Brom,1.02,1.03,1.03,Watford,West Brom,2,0,HOME_TEAM
2016,Arsenal vs Manchester City,1.03,1.04,1.02,Arsenal,Manchester City,2,2,DRAW
2016,Swansea vs Middlesbrough,1.02,1.03,1.05,Swansea,Middlesbrough,0,0,DRAW
2016,Southampton vs Bournemouth,1.02,1.04,1.06,Southampton,Bournemouth,0,0,DRAW
2016,Burnley vs Tottenham,1.05,1.04,1.02,Burnley,Tottenham,0,2,AWAY_TEAM
2016,Chelsea vs Crystal Palace,1.01,1.05,1.1,Chelsea,Crystal Palace,1,2,AWAY_TEAM
2016,Hull vs West Ham,1.02,1.03,1.03,Hull,West Ham,2,1,HOME_TEAM
2016,Leicester vs Stoke,1.02,1.04,1.04,Leicester,Stoke,2,0,HOME_TEAM
2016,Manchester Utd vs West Brom,1.01,1.05,1.09,Manchester Utd,West Brom,0,0,DRAW
2016,Watford vs Sunderland,1.02,1.04,1.04,Watford,Sunderland,1,0,HOME_TEAM
2016,Liverpool vs Everton,1.02,1.04,1.05,Liverpool,Everton,3,1,HOME_TEAM
2016,Manchester City vs Liverpool,1.02,1.04,1.04,Manchester City,Liverpool,1,1,DRAW
2016,Tottenham vs Southampton,1.02,1.04,1.05,Tottenham,Southampton,2,1,HOME_TEAM
2016,Middlesbrough vs Manchester Utd,1.06,1.04,1.02,Middlesbrough,Manchester Utd,1,3,AWAY_TEAM
2016,Bournemouth vs Swansea,1.02,1.03,1.03,Bournemouth,Swansea,2,0,HOME_TEAM
2016,Crystal Palace vs Watford,1.02,1.03,1.05,Crystal Palace,Watford,1,0,HOME_TEAM
2016,Everton vs Hull,1.02,1.04,1.07,Everton,Hull,4,0,HOME_TEAM
2016,Stoke vs Chelsea,1.06,1.04,1.02,Stoke,Chelsea,1,2,AWAY_TEAM
2016,Sunderland vs Burnley,1.03,1.03,1.03,Sunderland,Burnley,0,0,DRAW
2016,West Ham vs Leicester,1.02,1.03,1.03,West Ham,Leicester,2,3,AWAY_TEAM
2016,West Brom vs Arsenal,1.06,1.04,1.02,West Brom,Arsenal,3,1,HOME_TEAM
2016,Liverpool vs Burnley,1.01,1.06,1.12,Liverpool,Burnley,2,1,HOME_TEAM
2016,Bournemouth vs West Ham,1.03,1.03,1.03,Bournemouth,West Ham,3,2,HOME_TEAM
2016,Everton vs West Brom,1.02,1.04,1.06,Everton,West Brom,3,0,HOME_TEAM
2016,Hull vs Swansea,1.02,1.03,1.03,Hull,Swansea,2,1,HOME_TEAM
2016,Manchester City vs Stoke,1.01,1.07,1.14,Manchester City,Stoke,0,0,DRAW
2016,West Ham vs Chelsea,1.06,1.04,1.02,West Ham,Chelsea,1,2,AWAY_TEAM
2016,Sunderland vs Manchester City,1.11,1.06,1.01,Sunderland,Manchester City,0,2,AWAY_TEAM
2016,Tottenham vs Everton,1.02,1.04,1.06,Tottenham,Everton,3,2,HOME_TEAM
2016,Liverpool vs Arsenal,1.02,1.04,1.04,Liverpool,Arsenal,3,1,HOME_TEAM
2016,Leicester vs Hull,1.02,1.04,1.05,Leicester,Hull,3,1,HOME_TEAM
2016,Stoke vs Middlesbrough,1.02,1.03,1.04,Stoke,Middlesbrough,2,0,HOME_TEAM
2016,Swansea vs Burnley,1.02,1.03,1.04,Swansea,Burnley,3,2,HOME_TEAM
2016,Watford vs Southampton,1.04,1.03,1.02,Watford,Southampton,3,4,AWAY_TEAM
2016,West Brom vs Crystal Palace,1.02,1.03,1.04,West Brom,Crystal Palace,0,2,AWAY_TEAM
2016,Manchester Utd vs Bournemouth,1.01,1.07,1.13,Manchester Utd,Bournemouth,1,1,DRAW
2016,Leicester vs Liverpool,1.06,1.04,1.02,Leicester,Liverpool,3,1,HOME_TEAM
2016,Tottenham vs Stoke,1.01,1.05,1.09,Tottenham,Stoke,4,0,HOME_TEAM
2016,Watford vs West Ham,1.03,1.03,1.03,Watford,West Ham,1,1,DRAW
2016,Chelsea vs Swansea,1.01,1.06,1.13,Chelsea,Swansea,3,1,HOME_TEAM
2016,Crystal Palace vs Middlesbrough,1.02,1.03,1.04,Crystal Palace,Middlesbrough,1,0,HOME_TEAM
2016,Everton vs Sunderland,1.01,1.05,1.08,Everton,Sunderland,2,0,HOME_TEAM
2016,Hull vs Burnley,1.02,1.03,1.04,Hull,Burnley,1,1,DRAW
2016,West Brom vs Bournemouth,1.02,1.03,1.04,West Brom,Bournemouth,2,1,HOME_TEAM
2016,Bournemouth vs Manchester City,1.07,1.05,1.01,Bournemouth,Manchester City,0,2,AWAY_TEAM
2016,Swansea vs Leicester,1.02,1.03,1.03,Swansea,Leicester,2,0,HOME_TEAM
2016,Burnley vs Chelsea,1.08,1.04,1.01,Burnley,Chelsea,1,1,DRAW
2016,Liverpool vs Tottenham,1.02,1.03,1.03,Liverpool,Tottenham,2,0,HOME_TEAM
2016,Manchester Utd vs Watford,1.01,1.06,1.13,Manchester Utd,Watford,2,0,HOME_TEAM
2016,Middlesbrough vs Everton,1.04,1.03,1.02,Middlesbrough,Everton,0,0,DRAW
2016,Stoke vs Crystal Palace,1.02,1.03,1.04,Stoke,Crystal Palace,1,0,HOME_TEAM
2016,Sunderland vs Southampton,1.04,1.04,1.02,Sunderland,Southampton,0,4,AWAY_TEAM
2016,West Ham vs West Brom,1.02,1.03,1.03,West Ham,West Brom,2,2,DRAW
2016,Arsenal vs Hull,1.01,1.06,1.11,Arsenal,Hull,2,0,HOME_TEAM
2016,Leicester vs Manchester Utd,1.05,1.04,1.02,Leicester,Manchester Utd,0,3,AWAY_TEAM
2016,Manchester City vs Swansea,1.01,1.08,1.14,Manchester City,Swansea,2,1,HOME_TEAM
2016,Tottenham vs Middlesbrough,1.01,1.06,1.12,Tottenham,Middlesbrough,1,0,HOME_TEAM
2016,Crystal Palace vs Sunderland,1.02,1.04,1.05,Crystal Palace,Sunderland,0,4,AWAY_TEAM
2016,Everton vs Bournemouth,1.02,1.04,1.05,Everton,Bournemouth,6,3,HOME_TEAM
2016,Hull vs Liverpool,1.07,1.04,1.02,Hull,Liverpool,2,0,HOME_TEAM
2016,Southampton vs West Ham,1.02,1.04,1.05,Southampton,West Ham,1,3,AWAY_TEAM
2016,Watford vs Burnley,1.02,1.03,1.04,Watford,Burnley,2,1,HOME_TEAM
2016,West Brom vs Stoke,1.02,1.03,1.03,West Brom,Stoke,1,0,HOME_TEAM
2016,Chelsea vs Arsenal,1.02,1.03,1.04,Chelsea,Arsenal,3,1,HOME_TEAM
2016,Manchester Utd vs Hull,1.01,1.08,1.17,Manchester Utd,Hull,0,0,DRAW
2016,Stoke vs Everton,1.03,1.03,1.02,Stoke,Everton,1,1,DRAW
2016,West Ham vs Manchester City,1.06,1.05,1.02,West Ham,Manchester City,0,4,AWAY_TEAM
2016,Liverpool vs Chelsea,1.03,1.03,1.03,Liverpool,Chelsea,1,1,DRAW
2016,Arsenal vs Watford,1.01,1.07,1.14,Arsenal,Watford,1,2,AWAY_TEAM
2016,Bournemouth vs Crystal Palace,1.02,1.03,1.04,Bournemouth,Crystal Palace,0,2,AWAY_TEAM
2016,Burnley vs Leicester,1.03,1.03,1.03,Burnley,Leicester,1,0,HOME_TEAM
2016,Middlesbrough vs West Brom,1.03,1.03,1.03,Middlesbrough,West Brom,1,1,DRAW
2016,Sunderland vs Tottenham,1.09,1.06,1.01,Sunderland,Tottenham,0,0,DRAW
2016,Swansea vs Southampton,1.03,1.03,1.02,Swansea,Southampton,2,1,HOME_TEAM
2016,Chelsea vs Hull,1.01,1.08,1.18,Chelsea,Hull,2,0,HOME_TEAM
2016,Arsenal vs Burnley,1.01,1.07,1.16,Arsenal,Burnley,2,1,HOME_TEAM
2016,Southampton vs Leicester,1.02,1.04,1.05,Southampton,Leicester,3,0,HOME_TEAM
2016,Manchester City vs Tottenham,1.02,1.03,1.04,Manchester City,Tottenham,2,2,DRAW
2016,Bournemouth vs Watford,1.02,1.04,1.04,Bournemouth,Watford,2,2,DRAW
2016,Crystal Palace vs Everton,1.03,1.03,1.02,Crystal Palace,Everton,0,1,AWAY_TEAM
2016,Middlesbrough vs West Ham,1.03,1.03,1.03,Middlesbrough,West Ham,1,3,AWAY_TEAM
2016,Stoke vs Manchester Utd,1.06,1.04,1.02,Stoke,Manchester Utd,1,1,DRAW
2016,West Brom vs Sunderland,1.02,1.04,1.06,West Brom,Sunderland,2,0,HOME_TEAM
2016,Liverpool vs Swansea,1.01,1.07,1.13,Liverpool,Swansea,2,3,AWAY_TEAM
2016,Manchester Utd vs Liverpool,1.02,1.03,1.04,Manchester Utd,Liverpool,1,1,DRAW
2016,Everton vs Manchester City,1.05,1.04,1.02,Everton,Manchester City,4,0,HOME_TEAM
2016,Leicester vs Chelsea,1.05,1.04,1.02,Leicester,Chelsea,0,3,AWAY_TEAM
2016,Burnley vs Southampton,1.04,1.03,1.02,Burnley,Southampton,1,0,HOME_TEAM
2016,Hull vs Bournemouth,1.03,1.03,1.02,Hull,Bournemouth,3,1,HOME_TEAM
2016,Sunderland vs Stoke,1.03,1.03,1.02,Sunderland,Stoke,1,3,AWAY_TEAM
2016,Swansea vs Arsenal,1.07,1.05,1.01,Swansea,Arsenal,0,4,AWAY_TEAM
2016,Watford vs Middlesbrough,1.02,1.03,1.03,Watford,Middlesbrough,0,0,DRAW
2016,West Ham vs Crystal Palace,1.02,1.03,1.03,West Ham,Crystal Palace,3,0,HOME_TEAM
2016,Tottenham vs West Brom,1.01,1.05,1.11,Tottenham,West Brom,4,0,HOME_TEAM
2016,Tottenham vs Chelsea,1.03,1.03,1.03,Tottenham,Chelsea,2,0,HOME_TEAM
2016,Crystal Palace vs Swansea,1.02,1.04,1.05,Crystal Palace,Swansea,1,2,AWAY_TEAM
2016,Stoke vs Watford,1.02,1.04,1.05,Stoke,Watford,2,0,HOME_TEAM
2016,Bournemouth vs Arsenal,1.05,1.04,1.02,Bournemouth,Arsenal,3,3,DRAW
2016,West Ham vs Manchester Utd,1.06,1.04,1.02,West Ham,Manchester Utd,0,2,AWAY_TEAM
2016,Everton vs Southampton,1.02,1.03,1.03,Everton,Southampton,3,0,HOME_TEAM
2016,Manchester City vs Burnley,1.01,1.08,1.17,Manchester City,Burnley,2,1,HOME_TEAM
2016,Sunderland vs Liverpool,1.1,1.06,1.01,Sunderland,Liverpool,2,2,DRAW
2016,West Brom vs Hull,1.02,1.03,1.05,West Brom,Hull,3,1,HOME_TEAM
2016,Middlesbrough vs Leicester,1.03,1.03,1.03,Middlesbrough,Leicester,0,0,DRAW
2016,Arsenal vs Crystal Palace,1.01,1.05,1.09,Arsenal,Crystal Palace,2,0,HOME_TEAM
2016,Watford vs Tottenham,1.06,1.04,1.02,Watford,Tottenham,1,4,AWAY_TEAM
2016,Liverpool vs Manchester City,1.02,1.03,1.03,Liverpool,Manchester City,1,0,HOME_TEAM
2016,Burnley vs Sunderland,1.02,1.03,1.03,Burnley,Sunderland,4,1,HOME_TEAM
2016,Chelsea vs Stoke,1.01,1.07,1.14,Chelsea,Stoke,4,2,HOME_TEAM
2016,Leicester vs West Ham,1.02,1.03,1.04,Leicester,West Ham,1,0,HOME_TEAM
2016,Manchester Utd vs Middlesbrough,1.01,1.06,1.14,Manchester Utd,Middlesbrough,2,1,HOME_TEAM
2016,Southampton vs West Brom,1.02,1.04,1.06,Southampton,West Brom,1,2,AWAY_TEAM
2016,Swansea vs Bournemouth,1.03,1.03,1.03,Swansea,Bournemouth,0,3,AWAY_TEAM
2016,Hull vs Everton,1.04,1.03,1.02,Hull,Everton,2,2,DRAW
2016,Southampton vs Tottenham,1.03,1.03,1.03,Southampton,Tottenham,1,4,AWAY_TEAM
2016,Liverpool vs Stoke,1.01,1.06,1.1,Liverpool,Stoke,4,1,HOME_TEAM
2016,Hull vs Manchester City,1.09,1.05,1.01,Hull,Manchester City,0,3,AWAY_TEAM
2016,Arsenal vs West Brom,1.01,1.05,1.1,Arsenal,West Brom,1,0,HOME_TEAM
2016,Burnley vs Middlesbrough,1.03,1.03,1.03,Burnley,Middlesbrough,1,0,HOME_TEAM
2016,Chelsea vs Bournemouth,1.01,1.05,1.09,Chelsea,Bournemouth,3,0,HOME_TEAM
